filename,set,dominant_heuristic,instance_type,n_items,capacity,weight_min,weight_max,profit_min,profit_max,w_mean,w_median,w_std,p_mean,p_median,p_std,wp_corr_raw,wp_corr,capacity_ratio
MAXPW_EASY_200_098.kp,Set-200-128,MAXPW,easy,200,128,2,64,1,100,0.479,0.453,0.308,0.464,0.405,0.334,0.144,0.572,0.021
MAXPW_EASY_200_099.kp,Set-200-128,MAXPW,easy,200,128,1,64,1,100,0.456,0.422,0.295,0.479,0.44,0.328,0.121,0.561,0.022
MAXP_EASY_200_000.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.588,0.609,0.269,0.478,0.475,0.29,-0.062,0.469,0.017
MAXP_EASY_200_001.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.581,0.609,0.273,0.47,0.495,0.306,0.033,0.516,0.017
MAXP_EASY_200_002.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.551,0.516,0.269,0.5,0.485,0.283,-0.041,0.479,0.018
MAXP_EASY_200_003.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.612,0.641,0.268,0.504,0.5,0.302,-0.049,0.475,0.016
MAXP_EASY_200_004.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.59,0.625,0.264,0.491,0.46,0.299,0.059,0.529,0.017
MAXP_EASY_200_005.kp,Set-200-128,MAXP,easy,200,128,3,64,1,100,0.581,0.586,0.265,0.49,0.48,0.305,0.009,0.505,0.017
MAXP_EASY_200_006.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.577,0.594,0.269,0.464,0.43,0.312,-0.071,0.465,0.017
MAXP_EASY_200_007.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.596,0.617,0.268,0.499,0.495,0.298,-0.037,0.481,0.017
MAXP_EASY_200_008.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.585,0.586,0.251,0.5,0.525,0.303,0.006,0.503,0.017
MAXP_EASY_200_009.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.567,0.562,0.26,0.479,0.45,0.302,-0.093,0.454,0.018
MAXP_EASY_200_010.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.591,0.625,0.271,0.49,0.5,0.307,-0.005,0.498,0.017
MAXP_EASY_200_011.kp,Set-200-128,MAXP,easy,200,128,4,64,2,100,0.555,0.547,0.25,0.468,0.455,0.292,-0.108,0.446,0.018
MAXP_EASY_200_012.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.551,0.531,0.268,0.478,0.46,0.285,0.025,0.512,0.018
MAXP_EASY_200_013.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.569,0.586,0.263,0.507,0.51,0.302,-0.07,0.465,0.018
MAXP_EASY_200_014.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.589,0.609,0.275,0.462,0.46,0.306,0.08,0.54,0.017
MAXP_EASY_200_015.kp,Set-200-128,MAXP,easy,200,128,2,64,2,100,0.61,0.609,0.248,0.484,0.46,0.291,0.019,0.509,0.016
MAXP_EASY_200_016.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.605,0.609,0.245,0.511,0.5,0.285,-0.054,0.473,0.017
MAXP_EASY_200_017.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.566,0.539,0.279,0.483,0.46,0.295,-0.033,0.483,0.018
MAXP_EASY_200_018.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.557,0.578,0.261,0.493,0.47,0.308,-0.024,0.488,0.018
MAXP_EASY_200_019.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.609,0.648,0.245,0.456,0.44,0.29,0.044,0.522,0.016
MAXP_EASY_200_020.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.56,0.555,0.273,0.514,0.54,0.302,0.071,0.536,0.018
MAXP_EASY_200_021.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.556,0.508,0.267,0.46,0.41,0.307,0.134,0.567,0.018
MAXP_EASY_200_022.kp,Set-200-128,MAXP,easy,200,128,1,64,2,100,0.594,0.609,0.257,0.481,0.45,0.284,-0.094,0.453,0.017
MAXP_EASY_200_023.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.585,0.609,0.261,0.463,0.42,0.307,0.014,0.507,0.017
MAXP_EASY_200_024.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.573,0.578,0.254,0.479,0.44,0.316,0.041,0.521,0.017
MAXP_EASY_200_025.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.565,0.547,0.264,0.481,0.47,0.286,0.025,0.513,0.018
MAXP_EASY_200_026.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.585,0.57,0.254,0.485,0.435,0.309,0.014,0.507,0.017
MAXP_EASY_200_027.kp,Set-200-128,MAXP,easy,200,128,2,64,2,100,0.596,0.641,0.256,0.464,0.435,0.295,0.13,0.565,0.017
MAXP_EASY_200_028.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.626,0.672,0.263,0.464,0.39,0.308,-0.126,0.437,0.016
MAXP_EASY_200_029.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.578,0.578,0.262,0.449,0.42,0.289,-0.091,0.454,0.017
MAXP_EASY_200_030.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.612,0.648,0.247,0.494,0.49,0.29,-0.085,0.457,0.016
MAXP_EASY_200_031.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.565,0.562,0.253,0.474,0.465,0.305,0.106,0.553,0.018
MAXP_EASY_200_032.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.549,0.547,0.253,0.457,0.41,0.311,-0.023,0.489,0.018
MAXP_EASY_200_033.kp,Set-200-128,MAXP,easy,200,128,1,64,2,100,0.564,0.562,0.265,0.497,0.46,0.291,-0.139,0.431,0.018
MAXP_EASY_200_034.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.591,0.609,0.264,0.464,0.425,0.292,0.002,0.501,0.017
MAXP_EASY_200_035.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.597,0.633,0.268,0.473,0.46,0.302,-0.075,0.462,0.017
MAXP_EASY_200_036.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.57,0.578,0.271,0.492,0.46,0.287,-0.031,0.484,0.018
MAXP_EASY_200_037.kp,Set-200-128,MAXP,easy,200,128,3,64,1,100,0.599,0.633,0.257,0.511,0.525,0.299,-0.036,0.482,0.017
MAXP_EASY_200_038.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.56,0.578,0.255,0.477,0.455,0.302,0.095,0.547,0.018
MAXP_EASY_200_039.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.573,0.586,0.261,0.491,0.49,0.301,-0.018,0.491,0.017
MAXP_EASY_200_040.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.59,0.641,0.28,0.492,0.505,0.297,0.001,0.5,0.017
MAXP_EASY_200_041.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.581,0.594,0.264,0.47,0.425,0.286,0.015,0.507,0.017
MAXP_EASY_200_042.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.593,0.609,0.251,0.432,0.375,0.296,0.023,0.511,0.017
MAXP_EASY_200_043.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.569,0.547,0.264,0.493,0.485,0.29,-0.111,0.445,0.018
MAXP_EASY_200_044.kp,Set-200-128,MAXP,easy,200,128,1,63,1,100,0.585,0.619,0.262,0.471,0.45,0.302,-0.03,0.485,0.017
MAXP_EASY_200_045.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.605,0.656,0.258,0.473,0.425,0.298,-0.115,0.442,0.017
MAXP_EASY_200_046.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.574,0.594,0.261,0.493,0.5,0.29,0.039,0.52,0.017
MAXP_EASY_200_047.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.56,0.578,0.265,0.457,0.425,0.298,0.011,0.506,0.018
MAXP_EASY_200_048.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.572,0.594,0.256,0.484,0.465,0.289,-0.018,0.491,0.017
MAXP_EASY_200_049.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.572,0.578,0.256,0.444,0.42,0.283,-0.046,0.477,0.017
MAXP_EASY_200_050.kp,Set-200-128,MAXP,easy,200,128,1,64,2,100,0.593,0.609,0.256,0.452,0.415,0.283,-0.008,0.496,0.017
MAXP_EASY_200_051.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.587,0.617,0.272,0.46,0.46,0.293,-0.044,0.478,0.017
MAXP_EASY_200_052.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.565,0.562,0.252,0.519,0.525,0.284,-0.142,0.429,0.018
MAXP_EASY_200_053.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.567,0.555,0.254,0.515,0.55,0.284,0.002,0.501,0.018
MAXP_EASY_200_054.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.561,0.547,0.255,0.477,0.46,0.302,-0.03,0.485,0.018
MAXP_EASY_200_055.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.563,0.547,0.258,0.497,0.495,0.285,0.004,0.502,0.018
MAXP_EASY_200_056.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.592,0.602,0.254,0.486,0.435,0.305,0.013,0.507,0.017
MAXP_EASY_200_057.kp,Set-200-128,MAXP,easy,200,128,1,62,1,100,0.592,0.589,0.251,0.502,0.53,0.299,0.121,0.56,0.017
MAXP_EASY_200_058.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.594,0.594,0.274,0.492,0.44,0.293,-0.08,0.46,0.017
MAXP_EASY_200_059.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.565,0.594,0.26,0.488,0.44,0.301,-0.041,0.48,0.018
MAXP_EASY_200_060.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.54,0.508,0.257,0.464,0.425,0.282,-0.077,0.462,0.019
MAXP_EASY_200_061.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.605,0.648,0.248,0.513,0.51,0.288,-0.18,0.41,0.017
MAXP_EASY_200_062.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.576,0.547,0.245,0.463,0.4,0.312,-0.152,0.424,0.017
MAXP_EASY_200_063.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.589,0.594,0.259,0.457,0.46,0.306,-0.083,0.458,0.017
MAXP_EASY_200_064.kp,Set-200-128,MAXP,easy,200,128,3,64,1,100,0.585,0.555,0.256,0.485,0.47,0.285,-0.029,0.485,0.017
MAXP_EASY_200_065.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.536,0.531,0.265,0.461,0.41,0.307,0.065,0.532,0.019
MAXP_EASY_200_066.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.592,0.602,0.257,0.483,0.44,0.301,-0.076,0.462,0.017
MAXP_EASY_200_067.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.573,0.578,0.273,0.492,0.47,0.308,0.085,0.543,0.017
MAXP_EASY_200_068.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.593,0.609,0.246,0.482,0.42,0.302,-0.008,0.496,0.017
MAXP_EASY_200_069.kp,Set-200-128,MAXP,easy,200,128,1,64,2,100,0.569,0.562,0.281,0.493,0.47,0.295,-0.02,0.49,0.018
MAXP_EASY_200_070.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.584,0.586,0.244,0.46,0.45,0.286,0.055,0.528,0.017
MAXP_EASY_200_071.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.58,0.562,0.271,0.446,0.39,0.292,-0.041,0.48,0.017
MAXP_EASY_200_072.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.534,0.547,0.24,0.505,0.48,0.281,0.01,0.505,0.019
MAXP_EASY_200_073.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.579,0.578,0.257,0.466,0.42,0.285,-0.022,0.489,0.017
MAXP_EASY_200_074.kp,Set-200-128,MAXP,easy,200,128,1,64,2,100,0.583,0.594,0.272,0.445,0.405,0.299,-0.091,0.455,0.017
MAXP_EASY_200_075.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.587,0.594,0.251,0.483,0.485,0.304,0.033,0.517,0.017
MAXP_EASY_200_076.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.578,0.578,0.251,0.509,0.515,0.294,-0.057,0.471,0.017
MAXP_EASY_200_077.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.608,0.641,0.26,0.479,0.46,0.303,0.004,0.502,0.016
MAXP_EASY_200_078.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.563,0.57,0.262,0.484,0.46,0.298,0.129,0.565,0.018
MAXP_EASY_200_079.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.555,0.562,0.27,0.466,0.435,0.304,-0.023,0.489,0.018
MAXP_EASY_200_080.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.576,0.586,0.261,0.454,0.41,0.299,-0.074,0.463,0.017
MAXP_EASY_200_081.kp,Set-200-128,MAXP,easy,200,128,1,64,2,100,0.547,0.516,0.263,0.476,0.45,0.296,-0.023,0.488,0.018
MAXP_EASY_200_082.kp,Set-200-128,MAXP,easy,200,128,1,64,2,100,0.55,0.578,0.276,0.472,0.415,0.291,-0.061,0.469,0.018
MAXP_EASY_200_083.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.525,0.5,0.253,0.476,0.43,0.31,0.098,0.549,0.019
MAXP_EASY_200_084.kp,Set-200-128,MAXP,easy,200,128,1,64,2,100,0.594,0.633,0.262,0.513,0.55,0.298,0.018,0.509,0.017
MAXP_EASY_200_085.kp,Set-200-128,MAXP,easy,200,128,3,64,1,100,0.568,0.562,0.264,0.445,0.41,0.3,-0.053,0.473,0.018
MAXP_EASY_200_086.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.571,0.594,0.254,0.481,0.455,0.311,-0.043,0.479,0.018
MAXP_EASY_200_087.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.589,0.594,0.25,0.488,0.5,0.295,0.007,0.504,0.017
MAXP_EASY_200_088.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.534,0.531,0.254,0.433,0.375,0.312,-0.06,0.47,0.019
MAXP_EASY_200_089.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.548,0.531,0.248,0.47,0.45,0.292,0.092,0.546,0.018
MAXP_EASY_200_090.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.547,0.539,0.265,0.482,0.46,0.295,-0.027,0.487,0.018
MAXP_EASY_200_091.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.571,0.578,0.259,0.538,0.56,0.3,-0.022,0.489,0.018
MAXP_EASY_200_092.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.563,0.586,0.262,0.474,0.435,0.31,0.085,0.543,0.018
MAXP_EASY_200_093.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.549,0.547,0.268,0.488,0.455,0.31,0.042,0.521,0.018
MAXP_EASY_200_094.kp,Set-200-128,MAXP,easy,200,128,2,64,2,100,0.586,0.586,0.267,0.479,0.43,0.287,-0.1,0.45,0.017
MAXP_EASY_200_095.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.561,0.562,0.258,0.512,0.505,0.289,-0.06,0.47,0.018
MAXP_EASY_200_096.kp,Set-200-128,MAXP,easy,200,128,1,64,2,100,0.621,0.656,0.269,0.476,0.42,0.288,-0.048,0.476,0.016
MAXP_EASY_200_097.kp,Set-200-128,MAXP,easy,200,128,1,64,1,100,0.597,0.633,0.267,0.461,0.395,0.305,-0.025,0.488,0.017
MAXP_EASY_200_098.kp,Set-200-128,MAXP,easy,200,128,2,64,1,100,0.582,0.57,0.262,0.482,0.47,0.307,-0.113,0.444,0.017
MAXP_EASY_200_099.kp,Set-200-128,MAXP,easy,200,128,1,64,2,100,0.561,0.562,0.273,0.452,0.42,0.294,-0.06,0.47,0.018
MINW_EASY_200_000.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.522,0.562,0.29,0.54,0.57,0.295,-0.003,0.498,0.019
MINW_EASY_200_001.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.511,0.5,0.291,0.556,0.59,0.259,-0.119,0.44,0.02
MINW_EASY_200_002.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.521,0.531,0.281,0.551,0.57,0.272,-0.237,0.381,0.019
MINW_EASY_200_003.kp,Set-200-128,MINW,easy,200,128,1,64,3,100,0.522,0.531,0.286,0.578,0.615,0.268,-0.117,0.441,0.019
MINW_EASY_200_004.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.568,0.641,0.293,0.578,0.6,0.27,-0.201,0.4,0.018
MINW_EASY_200_005.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.552,0.555,0.285,0.519,0.515,0.274,-0.163,0.419,0.018
MINW_EASY_200_006.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.505,0.5,0.287,0.535,0.56,0.276,-0.161,0.42,0.02
MINW_EASY_200_007.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.568,0.594,0.285,0.543,0.59,0.268,-0.1,0.45,0.018
MINW_EASY_200_008.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.521,0.516,0.292,0.566,0.6,0.286,-0.053,0.474,0.019
MINW_EASY_200_009.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.515,0.516,0.287,0.561,0.595,0.282,-0.173,0.414,0.019
MINW_EASY_200_010.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.549,0.578,0.284,0.534,0.555,0.299,-0.064,0.468,0.018
MINW_EASY_200_011.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.535,0.547,0.282,0.582,0.635,0.287,-0.153,0.423,0.019
MINW_EASY_200_012.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.532,0.531,0.295,0.516,0.5,0.29,-0.075,0.462,0.019
MINW_EASY_200_013.kp,Set-200-128,MINW,easy,200,128,2,64,1,100,0.536,0.547,0.278,0.505,0.505,0.293,-0.144,0.428,0.019
MINW_EASY_200_014.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.54,0.57,0.311,0.565,0.57,0.264,-0.001,0.499,0.019
MINW_EASY_200_015.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.544,0.578,0.267,0.575,0.61,0.281,-0.122,0.439,0.018
MINW_EASY_200_016.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.534,0.531,0.286,0.55,0.57,0.273,-0.057,0.472,0.019
MINW_EASY_200_017.kp,Set-200-128,MINW,easy,200,128,2,64,1,100,0.548,0.547,0.281,0.549,0.56,0.282,-0.151,0.424,0.018
MINW_EASY_200_018.kp,Set-200-128,MINW,easy,200,128,1,64,4,100,0.528,0.547,0.294,0.515,0.5,0.268,-0.123,0.438,0.019
MINW_EASY_200_019.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.509,0.516,0.277,0.523,0.53,0.302,-0.067,0.467,0.02
MINW_EASY_200_020.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.549,0.547,0.284,0.522,0.53,0.277,-0.107,0.447,0.018
MINW_EASY_200_021.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.516,0.516,0.291,0.553,0.61,0.274,-0.261,0.369,0.019
MINW_EASY_200_022.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.57,0.594,0.278,0.519,0.525,0.269,-0.166,0.417,0.018
MINW_EASY_200_023.kp,Set-200-128,MINW,easy,200,128,1,64,3,100,0.52,0.5,0.28,0.567,0.615,0.26,-0.059,0.47,0.019
MINW_EASY_200_024.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.543,0.555,0.276,0.536,0.555,0.257,-0.027,0.487,0.018
MINW_EASY_200_025.kp,Set-200-128,MINW,easy,200,128,1,63,2,100,0.529,0.548,0.292,0.563,0.6,0.288,-0.148,0.426,0.019
MINW_EASY_200_026.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.52,0.508,0.291,0.513,0.52,0.286,-0.165,0.417,0.019
MINW_EASY_200_027.kp,Set-200-128,MINW,easy,200,128,1,64,3,100,0.521,0.508,0.294,0.549,0.57,0.276,-0.154,0.423,0.019
MINW_EASY_200_028.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.531,0.547,0.276,0.532,0.545,0.283,0.007,0.503,0.019
MINW_EASY_200_029.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.509,0.5,0.282,0.541,0.58,0.273,-0.129,0.436,0.02
MINW_EASY_200_030.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.514,0.516,0.282,0.528,0.545,0.289,-0.146,0.427,0.019
MINW_EASY_200_031.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.58,0.617,0.284,0.56,0.57,0.259,-0.238,0.381,0.017
MINW_EASY_200_032.kp,Set-200-128,MINW,easy,200,128,1,63,2,100,0.523,0.524,0.294,0.526,0.545,0.274,-0.057,0.471,0.019
MINW_EASY_200_033.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.532,0.555,0.3,0.557,0.565,0.275,-0.317,0.342,0.019
MINW_EASY_200_034.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.524,0.508,0.295,0.554,0.56,0.267,-0.248,0.376,0.019
MINW_EASY_200_035.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.501,0.5,0.294,0.576,0.605,0.258,-0.181,0.409,0.02
MINW_EASY_200_036.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.511,0.477,0.306,0.582,0.645,0.275,-0.048,0.476,0.02
MINW_EASY_200_037.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.528,0.531,0.284,0.536,0.56,0.281,-0.087,0.457,0.019
MINW_EASY_200_038.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.513,0.547,0.295,0.574,0.6,0.272,-0.095,0.452,0.019
MINW_EASY_200_039.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.551,0.562,0.291,0.517,0.52,0.296,-0.08,0.46,0.018
MINW_EASY_200_040.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.515,0.516,0.284,0.564,0.6,0.281,-0.31,0.345,0.019
MINW_EASY_200_041.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.522,0.523,0.279,0.57,0.6,0.273,-0.089,0.455,0.019
MINW_EASY_200_042.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.543,0.547,0.285,0.546,0.56,0.273,-0.191,0.404,0.018
MINW_EASY_200_043.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.546,0.555,0.298,0.542,0.565,0.27,-0.171,0.415,0.018
MINW_EASY_200_044.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.519,0.508,0.3,0.57,0.635,0.283,-0.127,0.437,0.019
MINW_EASY_200_045.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.559,0.578,0.283,0.527,0.545,0.292,-0.125,0.437,0.018
MINW_EASY_200_046.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.538,0.547,0.28,0.531,0.57,0.297,-0.182,0.409,0.019
MINW_EASY_200_047.kp,Set-200-128,MINW,easy,200,128,1,64,3,100,0.524,0.523,0.284,0.509,0.515,0.285,-0.168,0.416,0.019
MINW_EASY_200_048.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.533,0.539,0.28,0.537,0.575,0.285,-0.118,0.441,0.019
MINW_EASY_200_049.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.496,0.477,0.268,0.5,0.515,0.276,-0.011,0.495,0.02
MINW_EASY_200_050.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.507,0.5,0.273,0.57,0.635,0.288,-0.104,0.448,0.02
MINW_EASY_200_051.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.517,0.5,0.272,0.53,0.575,0.286,-0.188,0.406,0.019
MINW_EASY_200_052.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.53,0.547,0.285,0.548,0.575,0.303,-0.147,0.426,0.019
MINW_EASY_200_053.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.532,0.531,0.283,0.498,0.505,0.283,-0.15,0.425,0.019
MINW_EASY_200_054.kp,Set-200-128,MINW,easy,200,128,1,64,1,99,0.531,0.531,0.285,0.54,0.576,0.287,-0.24,0.38,0.019
MINW_EASY_200_055.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.552,0.539,0.279,0.52,0.56,0.279,-0.218,0.391,0.018
MINW_EASY_200_056.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.5,0.5,0.295,0.52,0.53,0.271,0.009,0.505,0.02
MINW_EASY_200_057.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.534,0.547,0.279,0.58,0.62,0.279,-0.131,0.435,0.019
MINW_EASY_200_058.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.557,0.594,0.298,0.532,0.53,0.269,-0.082,0.459,0.018
MINW_EASY_200_059.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.52,0.539,0.292,0.544,0.58,0.272,-0.124,0.438,0.019
MINW_EASY_200_060.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.519,0.516,0.29,0.558,0.625,0.278,-0.152,0.424,0.019
MINW_EASY_200_061.kp,Set-200-128,MINW,easy,200,128,1,64,1,99,0.511,0.539,0.28,0.513,0.556,0.293,-0.06,0.47,0.02
MINW_EASY_200_062.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.537,0.547,0.277,0.545,0.57,0.281,-0.128,0.436,0.019
MINW_EASY_200_063.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.522,0.508,0.284,0.548,0.595,0.297,-0.004,0.498,0.019
MINW_EASY_200_064.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.506,0.516,0.276,0.526,0.545,0.272,-0.175,0.412,0.02
MINW_EASY_200_065.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.533,0.531,0.291,0.564,0.585,0.271,-0.191,0.405,0.019
MINW_EASY_200_066.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.494,0.516,0.29,0.556,0.6,0.275,-0.198,0.401,0.02
MINW_EASY_200_067.kp,Set-200-128,MINW,easy,200,128,1,64,2,100,0.547,0.562,0.301,0.549,0.595,0.275,-0.126,0.437,0.018
MINW_EASY_200_068.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.523,0.531,0.283,0.537,0.565,0.272,-0.144,0.428,0.019
MINW_EASY_200_069.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.54,0.547,0.287,0.524,0.49,0.273,-0.257,0.372,0.019
MINW_EASY_200_070.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.548,0.562,0.284,0.489,0.5,0.279,-0.168,0.416,0.018
MINW_EASY_200_071.kp,Set-200-128,MINW,easy,200,128,1,64,3,100,0.545,0.578,0.278,0.542,0.555,0.275,-0.104,0.448,0.018
MINW_EASY_200_072.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.51,0.484,0.294,0.531,0.54,0.276,-0.281,0.36,0.02
MINW_EASY_200_073.kp,Set-200-128,MINW,easy,200,128,1,64,1,100,0.511,0.539,0.281,0.547,0.57,0.29,-0.134,0.433,0.02
